            Frequency	      V(Ekte_firkant)
      4099.9999999918	3.77480378196313e-005
     4109.99999999178	3.77480166183393e-005
     4119.99999999176	3.77479953653976e-005
     4129.99999999174	 3.7747974060824e-005
     4139.99999999172	3.77479527046053e-005
      4149.9999999917	3.77479312967505e-005
     4159.99999999168	3.77479098372325e-005
     4169.99999999166	3.77478883260965e-005
     4179.99999999164	3.77478667633154e-005
     4189.99999999162	3.77478451488985e-005
      4199.9999999916	 3.7747823482832e-005
     4209.99999999158	3.77478017651343e-005
     4219.99999999156	3.77477799957918e-005
     4229.99999999154	3.77477581748136e-005
     4239.99999999152	3.77477363021814e-005
      4249.9999999915	3.77477143779228e-005
     4259.99999999148	3.77476924020195e-005
     4269.99999999146	3.77476703744808e-005
     4279.99999999144	3.77476482952928e-005
     4289.99999999142	3.77476261644742e-005
      4299.9999999914	 3.7747603982011e-005
     4309.99999999138	3.77475817479126e-005
     4319.99999999136	3.77475594621558e-005
     4329.99999999134	3.77475371247779e-005
     4339.99999999132	3.77475147357555e-005
      4349.9999999913	3.77474922950983e-005
     4359.99999999128	3.77474698027921e-005
     4369.99999999126	3.77474472588557e-005
     4379.99999999124	3.77474246632752e-005
     4389.99999999122	3.77474020160599e-005
      4399.9999999912	 3.7747379317191e-005
     4409.99999999118	 3.7747356566697e-005
     4419.99999999116	 3.7747333764559e-005
     4429.99999999114	3.77473109107866e-005
     4439.99999999112	3.77472880053654e-005
      4449.9999999911	3.77472650483146e-005
     4459.99999999108	  3.774724203962e-005
     4469.99999999106	3.77472189792912e-005
     4479.99999999104	3.77471958672944e-005
     4489.99999999102	3.77471727036877e-005
       4499.999999991	3.77471494884373e-005
     4509.99999999098	 3.7747126221553e-005
     4519.99999999096	3.77471029030201e-005
     4529.99999999094	3.77470795328584e-005
     4539.99999999092	3.77470561110531e-005
      4549.9999999909	3.77470326376141e-005
     4559.99999999088	3.77470091125218e-005
     4569.99999999086	3.77469855358058e-005
     4579.99999999084	3.77469619074465e-005
     4589.99999999082	3.77469382274537e-005
      4599.9999999908	3.77469144958127e-005
     4609.99999999078	3.77468907125434e-005
     4619.99999999076	3.77468668776309e-005
     4629.99999999074	3.77468429910852e-005
     4639.99999999072	3.77468190528814e-005
      4649.9999999907	3.77467950630596e-005
     4659.99999999068	3.77467710215948e-005
     4669.99999999066	3.77467469284971e-005
     4679.99999999064	3.77467227837514e-005
     4689.99999999062	 3.7746698587378e-005
      4699.9999999906	3.77466743393618e-005
     4709.99999999058	3.77466500397129e-005
     4719.99999999056	3.77466256884111e-005
     4729.99999999054	 3.7746601285487e-005
     4739.99999999052	3.77465768309202e-005
      4749.9999999905	3.77465523247212e-005
     4759.99999999048	3.77465277668743e-005
     4769.99999999046	3.77465031574005e-005
